Date,EEM,EFA,GLD,HYG,QQQ,SPY,TLT,VNQ
2012-04-17,31.208755493164062,35.12966537475586,160.25,42.78527069091797,59.223548889160156,109.10397338867188,80.08477783203125,36.890777587890625
2012-04-18,31.0616512298584,34.9459342956543,159.30999755859375,42.771087646484375,59.07279586791992,108.73528289794922,80.3182601928711,36.64158630371094
2012-04-19,30.92190170288086,34.7359733581543,159.42999267578125,42.69062805175781,58.40764617919922,108.03713989257812,80.39383697509766,36.64158630371094
2012-04-20,31.135204315185547,35.07060623168945,159.5399932861328,42.75684356689453,58.2480354309082,108.21756744384766,80.4075927734375,37.08781433105469
2012-04-23,30.539419174194336,34.36854553222656,159.07000732421875,42.666954040527344,57.71593475341797,107.30760192871094,80.99141693115234,36.70534133911133
2012-04-24,30.60562515258789,34.64411544799805,159.3000030517578,42.76632308959961,57.405517578125,107.71549224853516,80.42133331298828,37.255863189697266
2012-04-25,30.885122299194336,35.116539001464844,159.6199951171875,43.078800201416016,58.93086624145508,109.19029998779297,80.00923156738281,37.6846923828125
2012-04-26,31.07636833190918,35.32648849487305,161.02999877929688,43.10719680786133,59.27674865722656,109.95124053955078,80.49002075195312,37.77742004394531
2012-04-27,31.120494842529297,35.470848083496094,161.3800048828125,43.08824157714844,59.63149642944336,110.13166809082031,80.55867004394531,38.03817367553711
2012-04-30,31.054296493530273,35.26744079589844,161.8800048828125,43.17345428466797,59.205814361572266,109.7237319946289,80.57929229736328,37.93967056274414
2012-05-01,31.2602481842041,35.41179656982422,161.32000732421875,43.20632553100586,59.303375244140625,110.40621948242188,80.1613998413086,38.35110855102539
2012-05-02,31.20139503479004,35.13621520996094,160.58999633789062,43.37293243408203,59.47188949584961,110.07673645019531,80.72594451904297,38.29315948486328
2012-05-03,30.96602439880371,34.82782745361328,158.97000122070312,43.344383239746094,58.84221267700195,109.23739624023438,80.70530700683594,38.15987014770508
2012-05-04,30.4217472076416,34.296356201171875,159.47000122070312,43.25869369506836,57.3788948059082,107.4722900390625,81.33872985839844,37.82376480102539
2012-05-07,30.53205680847168,34.545692443847656,159.0800018310547,43.3300666809082,57.432132720947266,107.5507583618164,81.3525161743164,38.090335845947266
2012-05-08,30.046602249145508,34.01422119140625,156.0,43.32057571411133,57.21926498413086,107.1192855834961,81.7862548828125,38.02080154418945
2012-05-09,29.65678596496582,33.620540618896484,154.47000122070312,43.16825485229492,57.04191207885742,106.4838638305664,81.84132385253906,37.89910125732422
2012-05-10,29.78182029724121,33.778011322021484,154.77000427246094,43.12062454223633,56.92662811279297,106.70352935791016,81.60035705566406,37.928070068359375
2012-05-11,29.399337768554688,33.568050384521484,153.55999755859375,43.23011016845703,56.91775131225586,106.38188934326172,82.27507019042969,38.00920867919922
2012-05-14,28.730009078979492,32.92502975463867,151.3300018310547,42.9111442565918,56.38564682006836,105.2052001953125,83.42487335205078,37.528221130371094
2012-05-15,28.479923248291016,32.51166534423828,149.74000549316406,42.70171356201172,56.19940948486328,104.60113525390625,83.76222229003906,37.33119201660156
2012-05-16,28.07537269592285,32.19015884399414,149.4600067138672,42.282806396484375,55.818058013916016,104.2010269165039,84.0031967163086,36.91974639892578
2012-05-17,27.692895889282227,31.796464920043945,152.8000030517578,41.69722366333008,54.63856887817383,102.65567016601562,85.49031066894531,35.84187316894531
2012-05-18,27.428104400634766,31.566822052001953,154.5500030517578,41.69722366333008,53.929073333740234,101.77705383300781,85.51103210449219,35.40726089477539
2012-05-21,28.082719802856445,32.26232147216797,154.64999389648438,42.13043975830078,55.436710357666016,103.52640533447266,85.33201599121094,36.17799758911133
2012-05-22,27.788515090942383,32.14422607421875,152.0800018310547,42.12568664550781,55.3746452331543,103.70684814453125,84.38186645507812,36.24753189086914
2012-05-23,27.59728240966797,31.881759643554688,151.6199951171875,42.082828521728516,55.48105239868164,103.76175689697266,84.96710205078125,36.29969024658203
2012-05-24,27.457534790039062,31.671804428100586,151.41000366210938,42.09235763549805,55.117454528808594,103.96572875976562,84.64347076416016,36.461944580078125
2012-05-25,27.32512664794922,31.56026268005371,152.67999267578125,41.959041595458984,55.0465087890625,103.6283950805664,84.96018981933594,36.31706619262695
2012-05-29,28.097442626953125,31.960506439208984,151.02000427246094,42.420833587646484,55.74711608886719,104.88353729248047,84.69857788085938,36.83283615112305
2012-05-30,27.611995697021484,31.20594596862793,151.91000366210938,42.230430603027344,55.277095794677734,103.36167907714844,86.84667205810547,35.95779037475586
2012-05-31,27.72966957092285,31.33717155456543,151.6199951171875,41.782936096191406,55.037628173828125,103.13419342041016,87.85192108154297,36.23014831542969
2012-06-01,26.986783981323242,30.54324722290039,157.5,41.41984939575195,53.574344635009766,100.5375747680664,89.9374771118164,35.34352493286133
2012-06-04,27.104467391967773,30.79914093017578,157.32000732421875,41.45336151123047,53.982303619384766,100.49053955078125,89.22684478759766,35.100135803222656
2012-06-05,27.178020477294922,31.02222442626953,157.13999938964844,41.71680450439453,54.20402145385742,101.25147247314453,88.03335571289062,35.82450485229492
2012-06-06,27.972393035888672,31.888324737548828,157.2100067138672,42.16230010986328,55.445587158203125,103.52640533447266,86.27403259277344,36.618412017822266
2012-06-07,28.14157485961914,31.934255599975586,154.5,42.32038497924805,55.223873138427734,103.58918762207031,86.40511322021484,36.35763931274414
2012-06-08,27.89885139465332,31.829286575317383,154.72999572753906,42.48323059082031,55.75597381591797,104.41287231445312,86.38447570800781,36.873409271240234
2012-06-11,27.494308471679688,31.520891189575195,155.36000061035156,42.20539474487305,54.81593322753906,103.08711242675781,86.77769470214844,36.044715881347656
2012-06-12,28.068025588989258,32.045799255371094,156.4600067138672,42.502403259277344,55.48105239868164,104.27165222167969,85.9842758178711,36.386619567871094
2012-06-13,27.96504783630371,31.7899112701416,157.1199951171875,42.37785720825195,55.0997200012207,103.60488891601562,86.83287048339844,36.201168060302734
2012-06-14,28.16364097595215,32.026119232177734,157.75,42.69401168823242,55.30370330810547,104.70311737060547,86.72250366210938,36.728515625
2012-06-15,28.678510665893555,32.47885513305664,157.83999633789062,42.77064514160156,55.99079895019531,105.77397155761719,87.20538330078125,36.95452880859375
2012-06-18,28.73735809326172,32.38700485229492,157.92999267578125,42.785011291503906,56.51523971557617,105.97895812988281,87.674560546875,37.261661529541016
2012-06-19,29.200740814208984,32.92502975463867,157.16000366210938,43.08679962158203,57.10188674926758,107.00407409667969,86.52931213378906,37.41233444213867
2012-06-20,29.105117797851562,33.11531066894531,155.97000122070312,43.25444030761719,57.14636993408203,106.83055877685547,86.95706939697266,37.394935607910156
2012-06-21,28.03923225402832,32.24850082397461,152.02000427246094,42.899967193603516,55.72414016723633,104.4334716796875,87.41927337646484,36.786476135253906
2012-06-22,28.128555297851562,32.52378463745117,152.63999938964844,43.192176818847656,56.310794830322266,105.23775482177734,86.25333404541016,36.79226303100586
2012-06-25,27.607511520385742,31.798648834228516,153.75999450683594,43.125118255615234,55.22636413574219,103.55030059814453,87.50896453857422,36.60471725463867
2012-06-26,27.845705032348633,32.00679016113281,152.6199951171875,43.06284713745117,55.573028564453125,104.07073211669922,87.16397094726562,36.7274169921875
2012-06-27,28.02434730529785,32.308929443359375,152.8300018310547,43.32150650024414,55.91080856323242,105.00908660888672,87.30203247070312,36.87347412109375
2012-06-28,27.890369415283203,32.37607192993164,151.0500030517578,43.31672668457031,55.28858184814453,104.70945739746094,87.51590728759766,37.27662658691406
2012-06-29,29.12596893310547,33.54434585571289,155.19000244140625,43.728668212890625,57.03079605102539,107.31948852539062,86.3775405883789,38.228981018066406
2012-07-02,29.12596893310547,33.76591873168945,155.08999633789062,43.77589416503906,57.19966506958008,107.64277648925781,87.26873779296875,38.64967346191406
2012-07-03,29.706546783447266,34.07477569580078,157.4600067138672,43.93486404418945,57.679683685302734,108.35249328613281,86.59811401367188,38.877540588378906
2012-07-05,29.393924713134766,33.51077651977539,155.67999267578125,43.93967056274414,57.7152214050293,107.86358642578125,87.04058837890625,38.637977600097656
2012-07-06,28.85800552368164,33.19520950317383,153.7100067138672,43.881832122802734,56.9952507019043,106.8385009765625,87.84954071044922,38.7314567565918
2012-07-09,28.753795623779297,33.121360778808594,154.0399932861328,43.89631652832031,56.88856506347656,106.70439910888672,88.62387084960938,38.77236557006836
2012-07-10,28.433738708496094,32.899776458740234,152.14999389648438,43.703609466552734,56.328575134277344,105.77397155761719,88.80360412597656,38.35752868652344
2012-07-11,28.582605361938477,33.00050354003906,152.99000549316406,43.84330749511719,56.01747512817383,105.78974151611328,88.91429901123047,38.39842987060547
2012-07-12,28.10622215270996,32.67149353027344,152.58999633789062,43.74695587158203,55.493019104003906,105.27716064453125,89.54341888427734,38.515289306640625
2012-07-13,28.64960289001465,33.13478088378906,154.13999938964844,43.881832122802734,56.33747863769531,107.04349517822266,89.30838775634766,38.98854446411133
2012-07-16,28.582605361938477,33.128074645996094,154.2100067138672,43.7132568359375,56.177486419677734,106.79119110107422,89.72320556640625,39.06450653076172
2012-07-17,28.962207794189453,33.22207260131836,153.47000122070312,43.920372009277344,56.47079086303711,107.52452850341797,89.01799011230469,39.43843078613281
2012-07-18,28.887775421142578,33.483917236328125,153.0500030517578,44.10346984863281,57.23524856567383,108.32089233398438,89.06640625,39.20473098754883
2012-07-19,29.15573501586914,33.79277420043945,153.3800048828125,44.214256286621094,57.866336822509766,108.60478973388672,88.83820343017578,38.79574966430664
2012-07-20,28.724018096923828,33.00050354003906,153.6699981689453,44.007083892822266,57.10188674926758,107.6112060546875,89.9237289428711,38.59124755859375
2012-07-23,27.972240447998047,32.32235336303711,153.02999877929688,43.93486404418945,56.408573150634766,106.52303314208984,90.42848205566406,38.310791015625
2012-07-24,27.853145599365234,31.97321128845215,153.52000427246094,43.66508483886719,55.964141845703125,105.60835266113281,91.14055633544922,38.18224334716797
2012-07-25,27.98712921142578,32.14106750488281,155.6699981689453,43.57355499267578,55.59081268310547,105.63204193115234,91.37569427490234,38.16472625732422
2012-07-26,28.619815826416016,33.121360778808594,156.77000427246094,44.021568298339844,56.328575134277344,107.3746566772461,90.53905487060547,38.503597259521484
2012-07-27,29.423702239990234,33.819637298583984,157.5399932861328,44.281700134277344,57.661922454833984,109.3539047241211,88.83131408691406,38.87169647216797
2012-07-30,29.25250816345215,33.779354095458984,157.42999267578125,44.281700134277344,57.61745071411133,109.3539047241211,89.49506378173828,39.052825927734375
2012-07-31,29.11852264404297,33.57120132446289,156.49000549316406,44.17573928833008,57.59967803955078,108.5890121459961,89.6748275756836,38.994384765625
2012-08-01,29.170623779296875,33.577911376953125,155.13999938964844,44.41550827026367,57.430789947509766,108.494384765625,89.22653198242188,38.80742263793945
2012-08-02,28.828231811523438,33.10792922973633,154.1300048828125,44.236289978027344,57.22633743286133,107.74530029296875,89.73229217529297,38.91843795776367
2012-08-03,29.721431732177734,34.23591613769531,155.5500030517578,44.420352935791016,58.3107795715332,109.8822250366211,88.28427124023438,39.22226333618164
2012-08-06,29.90751838684082,34.47763442993164,156.3000030517578,44.39130783081055,58.755218505859375,110.09508514404297,88.31887817382812,39.181365966796875
2012-08-07,29.989410400390625,34.76633071899414,156.27999877929688,44.304107666015625,59.24412155151367,110.6470947265625,87.18263244628906,38.719764709472656
2012-08-08,30.0489501953125,34.746192932128906,156.47999572753906,44.33314514160156,59.21745681762695,110.78116607666016,86.7184066772461,38.45685958862305
2012-08-09,30.17547607421875,34.76633071899414,156.99000549316406,44.33799362182617,59.39521789550781,110.87576293945312,86.6560287475586,38.33416748046875
2012-08-10,30.316909790039062,34.8267707824707,157.17999267578125,44.29924011230469,59.430789947509766,111.05713653564453,87.09256744384766,38.386741638183594
2012-08-13,30.0489501953125,34.658912658691406,155.99000549316406,44.32349395751953,59.5729866027832,111.00192260742188,86.947021484375,38.35752868652344
2012-08-14,30.0415096282959,34.73947525024414,155.1300048828125,44.39130783081055,59.59966278076172,111.0177230834961,85.76913452148438,38.27573776245117
2012-08-15,29.996849060058594,34.63877487182617,155.6300048828125,44.17816925048828,59.75079345703125,111.14384460449219,84.56359100341797,38.451011657714844
2012-08-16,30.272241592407227,35.068485260009766,156.55999755859375,44.34284591674805,60.461910247802734,111.96395874023438,83.84304809570312,38.74314880371094
2012-08-17,30.123382568359375,35.115482330322266,156.72000122070312,44.34284591674805,60.72854232788086,112.11377716064453,84.2518081665039,38.75484085083008
2012-08-20,30.108491897583008,35.075199127197266,157.25999450683594,44.3961296081543,60.817447662353516,112.12167358398438,84.42506408691406,38.643821716308594
2012-08-21,30.063831329345703,35.27662658691406,158.8300018310547,44.49300765991211,60.577415466308594,111.78257751464844,84.79915618896484,38.72563171386719
2012-08-22,30.07872772216797,35.23633575439453,160.5399932861328,44.44940185546875,60.826332092285156,111.82990264892578,86.19873809814453,38.7022590637207
2012-08-23,29.803319931030273,35.0349006652832,161.88999938964844,44.43973159790039,60.32856369018555,110.91522216796875,86.55902099609375,38.58539962768555
2012-08-24,29.810758590698242,34.981197357177734,161.97000122070312,44.63831329345703,60.701847076416016,111.5854263305664,86.47586059570312,38.71394348144531
2012-08-27,29.50557518005371,35.001346588134766,161.36000061035156,44.60440444946289,60.79967498779297,111.6091079711914,86.98165893554688,38.830780029296875
2012-08-28,29.446029663085938,34.9677734375,161.63999938964844,44.565670013427734,60.79967498779297,111.49871063232422,87.18953704833984,38.96517562866211
2012-08-29,29.30460548400879,34.8603401184082,160.58999633789062,44.62865447998047,60.79967498779297,111.5854263305664,86.80844116210938,38.953495025634766
2012-08-30,28.962207794189453,34.34334945678711,160.52000427246094,44.60923385620117,60.186317443847656,110.78116607666016,87.2588119506836,38.865848541259766
2012-08-31,29.23761558532715,34.645484924316406,164.22000122070312,44.72551727294922,60.58634948730469,111.3094482421875,88.49213409423828,38.98854446411133
2012-09-04,29.073869705200195,34.47092056274414,164.47999572753906,44.72454071044922,60.52410888671875,111.20694732666016,88.4032211303711,39.26316452026367
2012-09-05,28.92500114440918,34.37693405151367,164.30999755859375,44.72944259643555,60.461910247802734,111.1123046875,87.98664855957031,39.193050384521484
2012-09-06,29.56513023376465,35.2296257019043,164.88999938964844,44.99247741699219,61.804073333740234,113.3675765991211,86.52156066894531,39.543601989746094
2012-09-07,30.249916076660156,35.760047912597656,168.44000244140625,45.07038497924805,61.7152099609375,113.80908966064453,86.11883544921875,39.57865524291992
2012-09-10,29.862855911254883,35.47806167602539,167.2899932861328,44.997314453125,60.92411422729492,113.16249084472656,86.32717895507812,39.26899337768555
2012-09-11,30.220149993896484,35.88090515136719,167.89999389648438,45.304168701171875,60.826332092285156,113.47792053222656,85.78553771972656,39.38585662841797
2012-09-12,30.354122161865234,36.115901947021484,167.9199981689453,45.4405403137207,61.004093170166016,113.8564224243164,84.71631622314453,39.4676628112793
2012-09-13,31.172903060913086,36.66647720336914,171.30999755859375,45.732810974121094,61.830745697021484,115.59119415283203,84.38302612304688,39.952598571777344
2012-09-14,31.537620544433594,37.02904510498047,171.8000030517578,45.72792053222656,62.38188934326172,116.10374450683594,82.14032745361328,40.17463302612305
2012-09-17,31.19522476196289,36.834327697753906,170.39999389648438,45.68899917602539,62.408531188964844,115.70946502685547,83.12626647949219,40.057769775390625
2012-09-18,31.210119247436523,36.679901123046875,171.72000122070312,45.70844650268555,62.46186447143555,115.61488342285156,83.54285430908203,39.67799377441406
2012-09-19,31.210119247436523,36.834327697753906,171.74000549316406,45.6500244140625,62.577423095703125,115.67797088623047,84.0914077758789,39.455970764160156
2012-09-20,31.024030685424805,36.59933090209961,171.47000122070312,45.43570327758789,62.515228271484375,115.68583679199219,84.2996826171875,38.87169647216797
2012-09-21,31.098453521728516,36.61948013305664,171.9600067138672,45.372371673583984,62.533023834228516,115.63748931884766,84.3968276977539,38.877540588378906
2012-09-24,31.06868553161621,36.49190139770508,171.0500030517578,45.31394958496094,62.16755676269531,115.46309661865234,85.05648803710938,38.73324966430664
2012-09-25,30.60719871520996,36.236759185791016,170.77000427246094,44.909629821777344,61.29396057128906,114.23432159423828,85.89665985107422,38.1619987487793
2012-09-26,30.465784072875977,35.87419509887695,169.80999755859375,44.68559646606445,60.794761657714844,113.5921859741211,86.82015991210938,38.156097412109375
2012-09-27,30.94959259033203,36.303897857666016,172.33999633789062,45.17268753051758,61.6327018737793,114.66239166259766,86.20215606689453,38.321014404296875
2012-09-28,30.763525009155273,35.58547592163086,171.88999938964844,44.9583625793457,61.124576568603516,114.13125610351562,86.25080871582031,38.262107849121094
2012-10-01,31.06868553161621,35.87419509887695,172.2899932861328,44.88243865966797,61.03544616699219,114.43252563476562,86.57084655761719,37.97943878173828
2012-10-02,31.113346099853516,36.01519012451172,172.10000610351562,44.99507141113281,61.213748931884766,114.55142974853516,86.45255279541016,38.26801681518555
2012-10-03,30.904939651489258,35.86748123168945,172.41000366210938,45.10769271850586,61.60596466064453,115.01912689208984,86.48041534423828,38.34455871582031
2012-10-04,31.22500228881836,36.303897857666016,173.61000061035156,45.298667907714844,61.819889068603516,115.84356689453125,85.40192413330078,38.332786560058594
2012-10-05,31.22500228881836,36.35090255737305,172.6199951171875,45.27418899536133,61.49006652832031,115.85154724121094,84.2956314086914,38.3798942565918
2012-10-08,30.94959259033203,36.136043548583984,172.0500030517578,45.21052551269531,60.928462982177734,115.45513916015625,85.00531005859375,38.29745101928711
2012-10-09,30.718847274780273,35.612342834472656,170.99000549316406,45.08322525024414,59.95679473876953,114.3135757446289,84.85222625732422,38.156097412109375
2012-10-10,30.532760620117188,35.51162338256836,170.83999633789062,44.97549057006836,59.65376663208008,113.58428955078125,85.45054626464844,38.309234619140625
