Date,0
2019-10-28,124526.56338287122
2019-10-29,124239.5517498632
2019-10-30,124658.6237600679
2019-10-31,124428.87361515396
2019-11-01,125509.93076913053
2019-11-04,126068.28596418374
2019-11-05,125915.46341905289
2019-11-06,125853.58979668665
2019-11-07,126144.73034051908
2019-11-08,126253.76477938199
2019-11-11,126001.03037877941
2019-11-12,126155.08318798771
2019-11-13,126064.90436440117
2019-11-14,126112.46787405017
2019-11-15,126904.4225115024
2019-11-18,126976.57881464135
2019-11-19,126953.8197559394
2019-11-20,126425.52711442066
2019-11-21,126200.15796646853
2019-11-22,126422.43148070163
2019-11-25,127379.41318667635
2019-11-26,127567.82310321339
2019-11-27,128031.19036211877
2019-11-29,127448.85322530035
2019-12-02,126604.71841721529
2019-12-03,125969.34160820897
2019-12-04,126697.18999523415
2019-12-05,126879.2402644742
2019-12-06,127823.50664747912
2019-12-09,127402.80897991678
2019-12-10,127404.65369922682
2019-12-11,127992.0971620512
2019-12-12,128954.70653317346
2019-12-13,129227.83093730098
2019-12-16,130167.80922360982
2019-12-17,130215.66605898373
2019-12-18,130294.30745063946
2019-12-19,130708.57166934384
2019-12-20,131091.41045807116
2019-12-23,131313.71469782657
2019-12-24,131363.78413019146
2019-12-26,132119.6681671266
2019-12-27,132147.08588370393
2019-12-30,131461.04210250382
2019-12-31,131783.20300694797
2020-01-02,133232.98004314018
2020-01-03,133198.54093839196
2020-01-06,133996.2939208284
2020-01-07,134029.22666273822
2020-01-08,134135.63281154045
2020-01-09,134537.01281029894
2020-01-10,134711.8666502583
2020-01-13,135108.3695767665
2020-01-14,134893.46869711293
2020-01-15,135307.36601601663
2020-01-16,135895.1192319358
2020-01-17,136198.26457441735
2020-01-21,136301.52772700827
2020-01-22,136507.26861814054
2020-01-23,136881.00462376856
2020-01-24,136573.5869921841
2020-01-27,135584.50105491825
2020-01-28,136169.1492997844
2020-01-29,136594.4282308061
2020-01-30,136866.75769857757
2020-01-31,135956.3408271049
2020-02-03,136623.22505282145
2020-02-04,137460.35534555753
2020-02-05,137843.4432473801
2020-02-06,138681.39743167724
2020-02-07,138596.72223506751
2020-02-10,139575.8381502793
2020-02-11,139409.6775285232
2020-02-12,139994.3305748121
2020-02-13,140208.5621841139
2020-02-14,140648.37078794077
2020-02-18,141271.55386028546
2020-02-19,142175.9363566229
2020-02-20,141865.45342968436
2020-02-21,141376.1613748037
2020-02-24,139032.64977638802
2020-02-25,136081.4640329554
2020-02-26,136390.32565627023
2020-02-27,132796.5047353877
2020-02-28,131455.88091124062
2020-03-02,135226.2173350161
2020-03-03,134442.86102364628
2020-03-04,137575.96315182987
2020-03-05,136407.68857651766
2020-03-06,135765.988696349
2020-03-09,130556.71746685493
2020-03-10,133005.3239230784
2020-03-11,128966.00928093333
2020-03-12,120542.31771500481
2020-03-13,124915.77960952486
2020-03-16,116894.33433218417
2020-03-17,121219.73286483601
2020-03-18,117178.13710077714
2020-03-19,117006.32826301552
2020-03-20,115682.68202716664
2020-03-23,117244.72717943441
2020-03-24,124354.86285128459
2020-03-25,123839.45916104312
2020-03-26,128319.25393011566
2020-03-27,126012.18671324594
2020-03-30,128598.09930697644
2020-03-31,126389.8759268951
2020-04-01,123797.51862072843
2020-04-02,126016.98969805938
2020-04-03,124705.24630355404
2020-04-06,130405.06516254414
2020-04-07,130349.83412425354
2020-04-08,131311.2513984251
2020-04-09,132698.06601773167
2020-04-13,133208.1257860251
2020-04-14,135876.5493570342
2020-04-15,134102.64204237386
2020-04-16,134867.92983497636
2020-04-17,135746.52851074358
2020-04-20,134932.59638109818
2020-04-21,132364.3401309489
2020-04-22,135062.7575374602
2020-04-23,135270.2575719237
2020-04-24,135790.787354342
2020-04-27,136607.16456640407
2020-04-28,136301.21525070939
2020-04-29,138989.71508047477
2020-04-30,136924.10893665106
2020-05-01,134648.58438954846
2020-05-04,135381.32320539668
2020-05-05,136052.83371209807
2020-05-06,135201.50526218195
2020-05-07,136932.32521369928
2020-05-08,138087.5639022639
2020-05-11,137695.87747251964
2020-05-12,136901.24870492754
2020-05-13,136644.37167837308
2020-05-14,137510.87730043655
2020-05-15,137405.4829282978
2020-05-18,139702.87888649144
2020-05-19,139411.00043516894
2020-05-20,141023.51447359298
2020-05-21,139555.9502379235
2020-05-22,139158.11700364374
2020-05-26,139805.23836215015
2020-05-27,140485.52273226302
2020-05-28,140392.57943872522
2020-05-29,141745.5762883508
2020-06-01,143169.26740769212
2020-06-02,144191.95745904287
2020-06-03,144854.4243234804
2020-06-04,144255.4004198751
2020-06-05,145477.83742398967
2020-06-08,146759.03503994257
2020-06-09,146886.73148176126
2020-06-10,148106.71399730025
2020-06-11,143138.67932585246
2020-06-12,144497.841441034
2020-06-15,144570.71205825795
2020-06-16,145455.9375917608
2020-06-17,146026.66328790854
2020-06-18,146097.3993716841
2020-06-19,146366.6313969075
2020-06-22,147662.28091667057
2020-06-23,148634.91217233634
2020-06-24,146840.22756947353
2020-06-25,147629.16280429054
2020-06-26,146341.1424991918
2020-06-29,147096.2178597217
2020-06-30,147701.90867397885
2020-07-01,148381.98859705686
2020-07-02,149795.17446663103
2020-07-06,151758.90795113533
2020-07-07,151565.37370489386
2020-07-08,152792.49294295046
2020-07-09,153213.4631838051
2020-07-10,153702.56304455159
2020-07-13,152347.0258395309
2020-07-14,153390.48194130568
2020-07-15,153757.88052019523
2020-07-16,152866.62462220425
2020-07-17,153401.96001289148
2020-07-20,155581.01736270872
2020-07-21,155653.46955980966
2020-07-22,156837.9051971187
2020-07-23,155556.44383186867
2020-07-24,155249.54420553477
2020-07-27,157459.10223187093
2020-07-28,157034.11299140114
2020-07-29,158446.70862051775
2020-07-30,158387.49576131604
2020-07-31,160152.27870853734
2020-08-03,161161.46620917306
2020-08-04,162753.58370551566
2020-08-05,163451.19349154108
2020-08-06,165268.49968935244
2020-08-07,163597.74758016306
2020-08-10,163167.68235536676
2020-08-11,158692.9910286737
2020-08-12,160238.25591434326
2020-08-13,161384.09311391888
2020-08-14,161021.5343290406
2020-08-17,163019.9634614355
2020-08-18,164271.81582043838
2020-08-19,161940.4108635961
2020-08-20,163399.70294872468
2020-08-21,163600.63982905177
2020-08-24,163978.03455871364
2020-08-25,164524.9439854959
2020-08-26,166729.51641568658
2020-08-27,165701.69559522843
2020-08-28,167138.97433923002
2020-08-31,167771.02873554642
2020-09-01,169410.53599992278
2020-09-02,169890.8887831956
2020-09-03,165136.8486525398
2020-09-04,163904.1060112296
2020-09-08,160069.56324759964
2020-09-09,162920.6363192119
2020-09-10,161066.32042262005
2020-09-11,160690.41649736508
2020-09-14,162541.49955842874
2020-09-15,163415.90740626087
2020-09-16,162410.31135591675
2020-09-17,160940.18216577132
2020-09-18,159839.04853785396
2020-09-21,158672.56649428923
2020-09-22,159837.53260781406
2020-09-23,156177.2292014131
2020-09-24,156774.80010362732
2020-09-25,158465.21360412706
2020-09-28,160689.3809106123
2020-09-29,160717.13393251545
2020-09-30,160913.06473368255
2020-10-01,162576.04362039073
2020-10-02,160452.1559645214
2020-10-05,162255.69313788184
2020-10-06,160194.10241249253
2020-10-07,161628.46140943738
2020-10-08,162487.06654404727
2020-10-09,164655.31619436873
2020-10-12,166981.92978906655
2020-10-13,166027.5976240904
2020-10-14,165504.6206204034
2020-10-15,165209.86230277317
2020-10-16,164613.2735128799
2020-10-19,163098.5439083142
2020-10-20,163473.4944977793
2020-10-21,163716.5478727223
2020-10-22,163202.10250137802
2020-10-23,163464.18131549517
2020-10-26,162071.8440005807
2020-10-27,162696.7753968039
2020-10-28,158417.69043984447
2020-10-29,159417.37203426665
2020-10-30,157675.8685763941
2020-11-02,158738.18468839218
2020-11-03,160524.21990839118
2020-11-04,164226.8393596462
2020-11-05,167694.712185811
2020-11-06,167611.34572857045
2020-11-09,163975.48787299244
2020-11-10,162894.13869462212
2020-11-11,164326.06453088325
2020-11-12,164303.78328232115
2020-11-13,165614.80683923193
2020-11-16,166457.11420866786
2020-11-17,166001.12737283699
2020-11-18,164907.44225904712
2020-11-19,165515.18879982887
2020-11-20,165173.10340159456
2020-11-23,164231.46767992378
2020-11-24,164626.31057968235
2020-11-25,164894.35142436324
2020-11-27,165168.60291595288
2020-11-30,164786.1147936239
2020-12-01,166823.74448412715
2020-12-02,167262.62573539172
2020-12-03,167899.6270364861
2020-12-04,168052.05622685762
2020-12-07,169305.15765358068
2020-12-08,169874.06210740763
2020-12-09,167134.99885120106
2020-12-10,167422.6817309816
2020-12-11,167397.70019452932
2020-12-14,167388.51836996307
2020-12-15,169193.35788310663
2020-12-16,169851.2791443682
2020-12-17,170987.9930571378
2020-12-18,170530.4956601374
2020-12-21,170172.5965680758
2020-12-22,169949.42589611615
2020-12-23,169925.28856086417
2020-12-24,170619.21078364074
2020-12-28,171347.61269894577
2020-12-29,171525.5705606295
2020-12-30,172039.67680401506
2020-12-31,172589.5311249327
2021-01-04,172459.5800359192
2021-01-05,173261.95908600514
2021-01-06,171278.925333087
2021-01-07,173054.72353001256
2021-01-08,172115.53381734766
2021-01-11,170800.8050586872
2021-01-12,171054.75064437088
2021-01-13,171529.74436898352
2021-01-14,170895.10862258944
2021-01-15,169525.92788884346
2021-01-19,171234.7734343545
2021-01-20,174104.0971156343
2021-01-21,174513.53188713113
2021-01-22,173810.91635937494
2021-01-25,174720.72382595186
2021-01-26,174593.9863262395
2021-01-27,171648.24319231146
2021-01-28,172273.74253573516
2021-01-29,170148.06177511773
2021-02-01,172824.1186457573
2021-02-02,173559.4070157821
2021-02-03,173096.01675772681
2021-02-04,172983.8965820821
2021-02-05,173754.54517723378
2021-02-08,175071.96190331853
2021-02-09,175227.51398712094
2021-02-10,175376.3889072444
2021-02-11,175214.79728038303
2021-02-12,175375.00136411135
2021-02-16,174096.9568297138
2021-02-17,173244.43587839228
2021-02-18,172750.2987687598
2021-02-19,172428.98263832866
2021-02-22,171189.01981200295
2021-02-23,170867.58016915867
2021-02-24,171600.16245448016
2021-02-25,167236.19280964788
2021-02-26,166539.24569844978
2021-03-01,168915.98405646568
2021-03-02,167940.49482965536
2021-03-03,164902.30036080658
2021-03-04,162869.89125073198
2021-03-05,164411.80687093094
2021-03-08,161788.31915988898
2021-03-09,165965.37550617504
2021-03-10,166284.79919645961
2021-03-11,167904.33460954877
2021-03-12,167073.285404765
2021-03-15,168261.74252737453
2021-03-16,168555.85144114072
2021-03-17,169202.28824605054
2021-03-18,166277.18365913973
2021-03-19,166782.6372079864
2021-03-22,168321.7113563462
2021-03-23,167552.6563678203
2021-03-24,166595.20804848842
2021-03-25,166340.2170009249
2021-03-26,167880.3453840503
2021-03-29,167069.57996079745
2021-03-30,165815.51870780552
2021-03-31,167652.6194871917
2021-04-01,170018.7709723565
2021-04-05,171661.1412166713
2021-04-06,172158.9577135359
2021-04-07,172083.73545933163
2021-04-08,173647.3279404709
2021-04-09,173787.21147032914
2021-04-12,173358.71904964882
2021-04-13,174744.9871917306
2021-04-14,173537.78504302786
2021-04-15,176068.45138015217
2021-04-16,176461.68000285095
2021-04-19,175479.32700924017
2021-04-20,175032.82164488625
2021-04-21,176507.82481867226
2021-04-22,175101.91179711212
2021-04-23,176036.1642129521
2021-04-26,176665.1357886139
2021-04-27,176073.00479921885
2021-04-28,176023.34619305583
2021-04-29,176184.71978043433
2021-04-30,175381.65103327017
2021-05-03,175841.2081714211
2021-05-04,174129.0382472678
2021-05-05,174183.36639276
2021-05-06,175898.68741893672
2021-05-07,177107.21560043748
2021-05-10,175085.55214955675
2021-05-11,174629.72850242027
2021-05-12,171492.27162659203
2021-05-13,172631.43593613745
2021-05-14,175230.86841409435
2021-05-17,175364.91577426207
2021-05-18,174704.66430034084
2021-05-19,174688.56417269984
2021-05-20,176722.95803166702
2021-05-21,176408.3044597926
2021-05-24,178027.09081070757
2021-05-25,178728.29626000617
2021-05-26,178901.18446921362
2021-05-27,178616.2023172679
2021-05-28,179079.00414677965
2021-06-01,178677.3547222383
2021-06-02,179188.01858229833
2021-06-03,177148.90510650707
2021-06-04,179437.90780472607
2021-06-07,179795.80487708809
2021-06-08,179775.21508529258
2021-06-09,179782.67960657497
2021-06-10,181004.9144613138
2021-06-11,180552.78986112095
2021-06-14,180810.8808970275
2021-06-15,180058.39902221967
2021-06-16,178622.70813483643
2021-06-17,177949.24749346843
2021-06-18,176977.41765957605
2021-06-21,178283.5335210774
2021-06-22,178887.873495757
2021-06-23,178797.40341431135
2021-06-24,179412.07733321984
2021-06-25,179465.30672421205
2021-06-28,180529.96570745253
2021-06-29,180215.26017489826
2021-06-30,180491.05351413647
2021-07-01,180905.81487031118
2021-07-02,182436.7797170389
2021-07-06,183168.44356237326
2021-07-07,183808.78189028596
2021-07-08,183137.377807062
2021-07-09,183887.61724018469
2021-07-12,184181.600265753
2021-07-13,184004.08942677235
2021-07-14,185021.29666106927
2021-07-15,184608.8708941539
2021-07-16,183162.0744567865
2021-07-19,182521.47386120638
2021-07-20,183577.69848674352
2021-07-21,183956.7113977969
2021-07-22,184769.42995920323
2021-07-23,185637.1106354352
2021-07-26,185573.3312678666
2021-07-27,184919.80088458105
2021-07-28,185485.25474147688
2021-07-29,186329.62936878187
2021-07-30,185397.01173174853
2021-08-02,185402.20197514963
2021-08-03,186070.29710923514
2021-08-04,186052.7108815358
2021-08-05,186396.70011065548
2021-08-06,184335.05192766793
2021-08-09,183307.3737100192
2021-08-10,182918.1862893788
2021-08-11,183693.07846501577
2021-08-12,184037.6376115475
2021-08-13,185477.7592721412
2021-08-16,185928.37844938983
2021-08-17,184979.30681936516
2021-08-18,184034.626430312
2021-08-19,184374.54192965926
2021-08-20,185418.40224761318
2021-08-23,187501.3875637635
2021-08-24,187615.11950244565
2021-08-25,187205.34246143253
2021-08-26,186669.74201909383
2021-08-27,188698.43442719476
2021-08-30,189404.23632587664
2021-08-31,189300.76332445093
2021-09-01,189476.59397827447
2021-09-02,189465.08779933106
2021-09-03,190177.8742384316
2021-09-07,188792.43594440765
2021-09-08,188471.1444107441
2021-09-09,188565.27820942207
2021-09-10,187285.02187278384
2021-09-13,187640.69491763646
2021-09-14,187857.83978059483
2021-09-15,188257.65367254883
2021-09-16,186791.0998042635
2021-09-17,185438.33663078182
2021-09-20,184052.91967546183
2021-09-21,184500.11030180822
2021-09-22,185364.04356437508
2021-09-23,185336.55075002532
2021-09-24,185204.5627171494
2021-09-27,184603.17665758915
2021-09-28,181079.793345214
2021-09-29,180792.82550410778
2021-09-30,181194.12953096605
2021-10-01,182288.6255089352
2021-10-04,181864.71248898568
2021-10-05,181645.07667377233
2021-10-06,181983.03656977878
2021-10-07,181682.71851777675
2021-10-08,181418.74248179767
2021-10-11,180853.59726547418
2021-10-12,181552.90064368484
2021-10-13,183543.74071348703
2021-10-14,184632.34859948306
2021-10-15,183409.7537472344
2021-10-18,183298.3890114639
2021-10-19,183630.4177760781
2021-10-20,184413.3962230488
2021-10-21,184227.07102119437
2021-10-22,184892.63302633705
2021-10-25,185651.7438614513
2021-10-26,185229.33387714575
2021-10-27,185586.37805374354
2021-10-28,185994.43761993255
2021-10-29,185197.55906827634
2021-11-01,185631.1783099046
2021-11-02,185717.22438688864
2021-11-03,185162.86309193244
2021-11-04,186560.7025311934
2021-11-05,188236.78023148005
2021-11-08,188483.2632228092
2021-11-09,189069.76158504537
2021-11-10,189058.47235640034
2021-11-11,189500.3028896033
2021-11-12,189879.68646225447
2021-11-15,189444.31623127777
2021-11-16,188868.65165960128
2021-11-17,189687.38900832162
2021-11-18,189552.9127539601
2021-11-19,188894.15697238504
2021-11-22,186403.99385894675
2021-11-23,185356.7497066849
2021-11-24,185556.42748646508
2021-11-26,184642.4253265384
2021-11-29,185034.44853311358
2021-11-30,183922.2908520236
2021-12-01,184004.2740840351
2021-12-02,184430.69671745872
2021-12-03,185075.13776670286
2021-12-06,185238.08334188545
2021-12-07,186442.68953786057
2021-12-08,186255.41699254815
2021-12-09,185356.65606196353
2021-12-10,186057.13610052617
2021-12-13,186186.76298653733
2021-12-14,185010.28352480725
2021-12-15,185955.02997684162
2021-12-16,186723.75998896427
2021-12-17,186260.9300835483
2021-12-20,185361.59214344813
2021-12-21,186104.71850673234
2021-12-22,187500.8287212085
2021-12-23,187901.29106915864
2021-12-27,188689.63038757027
2021-12-28,188201.21884399583
2021-12-29,187934.25718083023
2021-12-30,188584.9751699026
2021-12-31,189124.46258698043
2022-01-03,187510.84901351747
2022-01-04,188023.15705306552
2022-01-05,186685.12501662475
2022-01-06,185594.9106231435
2022-01-07,185670.26716824915
2022-01-10,185864.19366648825
2022-01-11,187602.70181008693
2022-01-12,188023.08228423892
2022-01-13,187264.94927716887
2022-01-14,186694.82129187137
2022-01-18,185411.9653278337
2022-01-19,186561.1223905978
2022-01-20,186013.32694708495
2022-01-21,185245.9424939799
2022-01-24,185518.98169024353
2022-01-25,185227.02599484244
2022-01-26,183363.74975783782
2022-01-27,182236.3346144247
2022-01-28,182827.1261914744
2022-01-31,183911.69217057322
2022-02-01,184384.58238655212
2022-02-02,185176.58677501392
2022-02-03,183694.76905905458
2022-02-04,183553.31789465077
2022-02-07,184094.60896285763
2022-02-08,184476.3639457412
2022-02-09,185617.39525614542
2022-02-10,183795.69870453756
2022-02-11,184815.6296106289
2022-02-14,184805.24216829994
2022-02-15,184523.90432566198
2022-02-16,185815.04438583888
2022-02-17,186159.47356212797
2022-02-18,186119.5036220334
2022-02-22,185811.17723141922
2022-02-23,185272.76688954586
2022-02-24,185288.44576348053
2022-02-25,186164.46049494945
2022-02-28,187191.5529392149
2022-03-01,188167.1137102016
2022-03-02,187395.54731828417
2022-03-03,187594.39643046272
2022-03-04,188442.3452790276
2022-03-07,188002.2776280679
2022-03-08,189932.30655849373
2022-03-09,188775.90741524703
2022-03-10,188148.16436637926
2022-03-11,186803.97317015054
2022-03-14,184478.43924568137
2022-03-15,183886.22124945952
2022-03-16,186216.21117431147
2022-03-17,187234.84507537453
2022-03-18,187267.25439555265
2022-03-21,186929.52044495198
2022-03-22,186723.36312912736
2022-03-23,187658.57945002744
2022-03-24,188767.23499730724
2022-03-25,187989.50125218552
2022-03-28,186995.00055650828
2022-03-29,188307.1266702525
2022-03-30,188800.0760842461
2022-03-31,188087.5258333158
2022-04-01,187796.7744288888
2022-04-04,188696.66256515335
2022-04-05,186654.4071040258
2022-04-06,185951.7035056906
2022-04-07,186237.122616298
2022-04-08,186251.10492189645
2022-04-11,185492.1477524968
2022-04-12,186248.17822860772
2022-04-13,187397.89977770342
2022-04-14,186050.52680470768
2022-04-18,186098.16324865512
2022-04-19,185133.0354335524
2022-04-20,186110.1856160031
2022-04-21,184833.71713939175
2022-04-22,182682.2498082974
2022-04-25,181796.1154743207
2022-04-26,180746.6886357373
2022-04-27,179815.63605954172
2022-04-28,181362.48203904842
2022-04-29,179474.62924667337
2022-05-02,177764.90514530733
2022-05-03,178517.94774857393
2022-05-04,180851.22276128235
2022-05-05,177976.98684961823
2022-05-06,177354.91665258235
2022-05-09,174705.22238204983
2022-05-10,174552.55791692168
2022-05-11,174828.9177202639
2022-05-12,173487.8265741219
2022-05-13,173564.5995991214
2022-05-16,174159.2041853448
2022-05-17,174157.84218161597
2022-05-18,172926.30791727043
2022-05-19,174349.51460992525
2022-05-20,174665.91141341205
2022-05-23,175590.2481395535
2022-05-24,176559.90153865566
2022-05-25,176973.84551355266
2022-05-26,177951.35730055132
2022-05-27,179188.7957519426
2022-05-31,177427.54153929275
2022-06-01,177445.39166652906
2022-06-02,179376.59783187896
2022-06-03,177589.4087139936
2022-06-06,176731.37487092626
2022-06-07,177833.52361809317
2022-06-08,176809.08441723458
2022-06-09,175419.53129869513
2022-06-10,174691.06406115482
2022-06-13,169336.09263958235
2022-06-14,168566.11920485852
2022-06-15,171194.517349976
2022-06-16,170515.9644658681
2022-06-17,170053.4542880147
2022-06-21,170256.36751148044
2022-06-22,170905.59110278095
2022-06-23,171074.98229492104
2022-06-24,172180.34124436503
2022-06-27,171562.76735776407
2022-06-28,170487.65592359874
2022-06-29,170573.063442031
2022-06-30,169954.6708343138
2022-07-01,170721.5682083204
2022-07-05,168960.14478966748
2022-07-06,167393.03358132025
2022-07-07,168440.51436392352
2022-07-08,168309.95724759932
2022-07-11,167505.14809791127
2022-07-12,167243.39011610032
2022-07-13,167627.57462620927
2022-07-14,166120.53826475632
2022-07-15,167180.31124898623
2022-07-18,166555.1694612539
2022-07-19,168112.53009521656
2022-07-20,167679.74548900872
2022-07-21,169873.66908860224
2022-07-22,170039.65376909208
2022-07-25,169764.3824092718
2022-07-26,168962.0569688464
2022-07-27,170997.3013809276
2022-07-28,172864.9026290081
2022-07-29,173690.86445825276
2022-08-01,174512.98893381533
2022-08-02,173132.8946906698
2022-08-03,174413.10136530787
2022-08-04,175884.36621087513
2022-08-05,174227.4443284095
2022-08-08,175219.75571662287
2022-08-09,174942.23798731394
2022-08-10,176018.4910018237
2022-08-11,175165.8792899818
2022-08-12,176970.15329528588
2022-08-15,175874.29274455883
2022-08-16,175668.25556100195
2022-08-17,174276.49209918088
2022-08-18,174190.03334566535
2022-08-19,172418.7301451978
2022-08-22,170667.02388639183
2022-08-23,171163.05691765214
2022-08-24,171412.54896055357
2022-08-25,172740.26702008303
2022-08-26,170091.96277116865
2022-08-29,169660.97995498427
2022-08-30,168399.54315495584
2022-08-31,167166.33632094951
2022-09-01,166213.82742559753
2022-09-02,166624.08354489616
2022-09-06,165541.48535468307
2022-09-07,167655.06275090436
2022-09-08,167354.86438069335
2022-09-09,168616.2899813122
2022-09-12,169411.71080806307
2022-09-13,166082.6802826315
2022-09-14,166030.2888329076
2022-09-15,163974.64868813302
